TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315973981.55208987,00000000-0000-0000-0000-000000000000,AV,572.3215276484538,2292.4307853501637,MIA
315973981.55208987,00000000-0000-0000-0000-000000021838,OTHERS,574.592412143796,2261.7753881693093,MIA
315973981.55208987,00000000-0000-0000-0000-000000021982,OTHERS,565.9719290791595,2268.470808091521,MIA
315973981.55208987,00000000-0000-0000-0000-000000022189,OTHERS,588.3019054510793,2256.942828774329,MIA
315973981.55208987,00000000-0000-0000-0000-000000022191,OTHERS,535.9032605231421,2301.8373012374873,MIA
315973981.55208987,00000000-0000-0000-0000-000000022180,OTHERS,533.4274916164088,2301.955503424374,MIA
315973981.55208987,00000000-0000-0000-0000-000000021841,OTHERS,571.4817732920071,2279.081743931229,MIA
315973981.55208987,00000000-0000-0000-0000-000000022193,OTHERS,559.9369507633841,2367.2860689227696,MIA
315973981.55208987,00000000-0000-0000-0000-000000022007,OTHERS,570.4107025093423,2230.113068678446,MIA
315973981.55208987,00000000-0000-0000-0000-000000022174,AGENT,564.399514974985,2327.75482603752,MIA
315973981.55208987,00000000-0000-0000-0000-000000022182,OTHERS,587.2590161020028,2326.515709455353,MIA
315973981.55208987,00000000-0000-0000-0000-000000022125,OTHERS,593.8977745971364,2328.6724502689112,MIA
315973981.55208987,00000000-0000-0000-0000-000000022186,OTHERS,529.0797037975402,2301.4107395366395,MIA
315973981.55208987,00000000-0000-0000-0000-000000022178,OTHERS,540.6569919261868,2302.613201264705,MIA
315973981.55208987,00000000-0000-0000-0000-000000021941,OTHERS,566.6600036445325,2259.500872709381,MIA
315973981.55208987,00000000-0000-0000-0000-000000022103,OTHERS,567.0798143457441,2341.5323375556727,MIA
315973981.55208987,00000000-0000-0000-0000-000000022192,OTHERS,558.3370044915569,2235.3263012921952,MIA
315973981.55208987,00000000-0000-0000-0000-000000022144,OTHERS,565.7642566636039,2295.083944851493,MIA
315973981.55208987,00000000-0000-0000-0000-000000022106,OTHERS,571.0292456530552,2338.0042431393404,MIA
315973981.55208987,00000000-0000-0000-0000-000000022176,OTHERS,590.3159286267512,2253.5514229113464,MIA
315973981.55208987,00000000-0000-0000-0000-000000022053,OTHERS,565.8848756513328,2275.547058905398,MIA
315973981.68443006,00000000-0000-0000-0000-000000000000,AV,572.2962756194322,2293.208420310677,MIA
315973981.68443006,00000000-0000-0000-0000-000000021838,OTHERS,574.2586249948331,2262.3274307383626,MIA
315973981.68443006,00000000-0000-0000-0000-000000021982,OTHERS,566.0281226483643,2268.433994322677,MIA
315973981.68443006,00000000-0000-0000-0000-000000022189,OTHERS,588.2255138944396,2256.744094307714,MIA
315973981.68443006,00000000-0000-0000-0000-000000022191,OTHERS,535.9032605231421,2301.8373012374873,MIA
315973981.68443006,00000000-0000-0000-0000-000000022180,OTHERS,533.4274916162321,2301.955503430974,MIA
315973981.68443006,00000000-0000-0000-0000-000000021841,OTHERS,571.3887546074324,2279.934499776738,MIA
315973981.68443006,00000000-0000-0000-0000-000000022193,OTHERS,559.9369507633841,2367.2860689227696,MIA
315973981.68443006,00000000-0000-0000-0000-000000022007,OTHERS,570.410702509078,2230.113068685001,MIA
315973981.68443006,00000000-0000-0000-0000-000000022174,AGENT,564.5131512291554,2327.1844551212453,MIA
315973981.68443006,00000000-0000-0000-0000-000000022182,OTHERS,587.6172899980415,2326.6077545567205,MIA
315973981.68443006,00000000-0000-0000-0000-000000022125,OTHERS,594.9152810843423,2329.095082899313,MIA
315973981.68443006,00000000-0000-0000-0000-000000022186,OTHERS,529.3938679811057,2301.445706077819,MIA
315973981.68443006,00000000-0000-0000-0000-000000022178,OTHERS,540.6569919261868,2302.613201264705,MIA
315973981.68443006,00000000-0000-0000-0000-000000021941,OTHERS,566.6228185492085,2259.407631525784,MIA
