TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315968128.54889584,00000000-0000-0000-0000-000000000000,AV,2593.8596498310794,1092.6945223708256,PIT
315968128.54889584,00000000-0000-0000-0000-000000013135,OTHERS,2600.441684651917,1094.4691337665442,PIT
315968128.54889584,00000000-0000-0000-0000-000000013144,AGENT,2585.31869720137,1080.8816444392842,PIT
315968128.54889584,00000000-0000-0000-0000-000000013143,OTHERS,2594.4968526886364,1089.3384922602213,PIT
315968128.54889584,00000000-0000-0000-0000-000000013644,OTHERS,2598.5027735202925,1096.7695509313203,PIT
315968128.54889584,00000000-0000-0000-0000-000000013785,OTHERS,2594.953951369779,1081.857327495345,PIT
315968128.54889584,00000000-0000-0000-0000-000000013612,OTHERS,2577.4510111712257,1076.5341625887406,PIT
315968128.54889584,00000000-0000-0000-0000-000000013792,OTHERS,2602.074464708609,1088.4861898415108,PIT
315968128.54889584,00000000-0000-0000-0000-000000013611,OTHERS,2605.9083539759617,1099.3176796203397,PIT
315968128.54889584,00000000-0000-0000-0000-000000013793,OTHERS,2603.123745761169,1088.7640560448551,PIT
315968128.54889584,00000000-0000-0000-0000-000000013791,OTHERS,2604.549912129772,1091.0537513671852,PIT
315968128.54889584,00000000-0000-0000-0000-000000013763,OTHERS,2600.0647882698,1091.02966857415,PIT
315968128.54889584,00000000-0000-0000-0000-000000013772,OTHERS,2570.4494360511044,1062.8715116087506,PIT
315968128.54889584,00000000-0000-0000-0000-000000013760,OTHERS,2590.7662087659587,1081.421667184881,PIT
315968128.54889584,00000000-0000-0000-0000-000000013133,OTHERS,2583.269748715088,1082.5936434976118,PIT
315968128.54889584,00000000-0000-0000-0000-000000013779,OTHERS,2620.675164767713,1105.3045614254918,PIT
315968128.65368015,00000000-0000-0000-0000-000000000000,AV,2593.642877431313,1092.4940121467462,PIT
315968128.65368015,00000000-0000-0000-0000-000000013135,OTHERS,2600.511740546498,1094.4556952954326,PIT
315968128.65368015,00000000-0000-0000-0000-000000013144,AGENT,2585.2201315523866,1080.782830842696,PIT
315968128.65368015,00000000-0000-0000-0000-000000013143,OTHERS,2594.4556322225376,1089.2971759986597,PIT
315968128.65368015,00000000-0000-0000-0000-000000013644,OTHERS,2597.999701261874,1096.349172490861,PIT
315968128.65368015,00000000-0000-0000-0000-000000013760,OTHERS,2591.6001017454832,1082.2900542611656,PIT
315968128.65368015,00000000-0000-0000-0000-000000013612,OTHERS,2577.203102295516,1076.0915300337626,PIT
315968128.65368015,00000000-0000-0000-0000-000000013792,OTHERS,2602.074464708609,1088.4861898415108,PIT
315968128.65368015,00000000-0000-0000-0000-000000013611,OTHERS,2605.86709932254,1099.2677601245607,PIT
315968128.65368015,00000000-0000-0000-0000-000000013793,OTHERS,2603.123745761169,1088.7640560448551,PIT
315968128.65368015,00000000-0000-0000-0000-000000013791,OTHERS,2605.2779731605483,1091.742911596866,PIT
