TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315971093.02009684,00000000-0000-0000-0000-000000000000,AV,234.7039424305765,2342.6343122050816,MIA
315971093.02009684,00000000-0000-0000-0000-000000052350,OTHERS,260.33554725791754,2344.151118392573,MIA
315971093.02009684,00000000-0000-0000-0000-000000054356,OTHERS,240.7948817724992,2298.786361760923,MIA
315971093.02009684,00000000-0000-0000-0000-000000054292,OTHERS,244.20910948690587,2339.823714470611,MIA
315971093.02009684,00000000-0000-0000-0000-000000054321,OTHERS,217.890735205928,2338.318264648383,MIA
315971093.02009684,00000000-0000-0000-0000-000000054358,OTHERS,241.29389453432708,2302.8580052298835,MIA
315971093.02009684,00000000-0000-0000-0000-000000054315,OTHERS,242.24334795754382,2305.9039779252607,MIA
315971093.02009684,00000000-0000-0000-0000-000000054093,OTHERS,301.105830535027,2348.8678465565745,MIA
315971093.02009684,00000000-0000-0000-0000-000000054274,OTHERS,266.23561788861457,2340.776711826268,MIA
315971093.02009684,00000000-0000-0000-0000-000000054100,AGENT,210.59372190689385,2341.348326489837,MIA
315971093.02009684,00000000-0000-0000-0000-000000054359,OTHERS,239.790109247136,2292.5395485894487,MIA
315971093.02009684,00000000-0000-0000-0000-000000054364,OTHERS,243.5237322058772,2306.4060751557754,MIA
315971093.02009684,00000000-0000-0000-0000-000000054346,OTHERS,155.98893023871972,2334.711854621404,MIA
315971093.02009684,00000000-0000-0000-0000-000000054280,OTHERS,305.1379750139212,2342.988417724588,MIA
315971093.02009684,00000000-0000-0000-0000-000000054341,OTHERS,158.13565578366203,2347.39776500962,MIA
315971093.02009684,00000000-0000-0000-0000-000000054338,OTHERS,160.89854107160588,2288.165115610534,MIA
315971093.02009684,00000000-0000-0000-0000-000000054314,OTHERS,243.92612163668412,2313.4284160157526,MIA
315971093.02009684,00000000-0000-0000-0000-000000054290,OTHERS,287.3325793485116,2344.7621188178105,MIA
315971093.12808657,00000000-0000-0000-0000-000000000000,AV,233.64992511672244,2342.571942256738,MIA
315971093.12808657,00000000-0000-0000-0000-000000052350,OTHERS,259.6799213512754,2344.1101012361346,MIA
315971093.12808657,00000000-0000-0000-0000-000000054321,OTHERS,218.71440480087293,2338.3174801880473,MIA
315971093.12808657,00000000-0000-0000-0000-000000054358,OTHERS,241.0383341002694,2301.9775319016344,MIA
315971093.12808657,00000000-0000-0000-0000-000000054315,OTHERS,242.72012199710468,2304.7337093034907,MIA
315971093.12808657,00000000-0000-0000-0000-000000054093,OTHERS,301.105830535027,2348.8678465565745,MIA
315971093.12808657,00000000-0000-0000-0000-000000054274,OTHERS,266.8879894281242,2340.772017804069,MIA
315971093.12808657,00000000-0000-0000-0000-000000054359,OTHERS,239.61207230343217,2292.575577737133,MIA
315971093.12808657,00000000-0000-0000-0000-000000054280,OTHERS,306.05429348278483,2342.669094347152,MIA
315971093.12808657,00000000-0000-0000-0000-000000054364,OTHERS,242.3727376680856,2305.953091051391,MIA
315971093.12808657,00000000-0000-0000-0000-000000054346,OTHERS,155.01745683601982,2334.5962646379066,MIA
315971093.12808657,00000000-0000-0000-0000-000000054100,AGENT,209.48759644051205,2341.221239847678,MIA
315971093.12808657,00000000-0000-0000-0000-000000054356,OTHERS,240.8488961454607,2298.739385146538,MIA
315971093.12808657,00000000-0000-0000-0000-000000054292,OTHERS,244.9085499605721,2339.934737965757,MIA
315971093.12808657,00000000-0000-0000-0000-000000054341,OTHERS,158.13754777309182,2348.459545180214,MIA
315971093.12808657,00000000-0000-0000-0000-000000054338,OTHERS,160.9634956622506,2287.555562889619,MIA
315971093.12808657,00000000-0000-0000-0000-000000054314,OTHERS,243.94145742260292,2313.447447492776,MIA
315971093.12808657,00000000-0000-0000-0000-000000054290,OTHERS,286.2274528324798,2344.647024501654,MIA
315971093.23685247,00000000-0000-0000-0000-000000000000,AV,232.6594884346511,2342.521989311231,MIA
315971093.23685247,00000000-0000-0000-0000-000000052350,OTHERS,258.7797283484959,2344.068872928048,MIA
