TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315974022.39869887,00000000-0000-0000-0000-000000000000,AV,2189.6775647019654,729.5174411012514,PIT
315974022.39869887,00000000-0000-0000-0000-000000090373,OTHERS,2217.630760240406,759.8966810508449,PIT
315974022.39869887,00000000-0000-0000-0000-000000090403,OTHERS,2186.78731231226,731.8879071489638,PIT
315974022.39869887,00000000-0000-0000-0000-000000090430,OTHERS,2191.5914282260283,727.5291138299558,PIT
315974022.39869887,00000000-0000-0000-0000-000000088427,OTHERS,2184.02765129012,724.5093884985222,PIT
315974022.39869887,00000000-0000-0000-0000-000000090464,OTHERS,2278.72087420235,804.2009381328658,PIT
315974022.39869887,00000000-0000-0000-0000-000000090471,OTHERS,2158.323890506334,810.8257991146553,PIT
315974022.39869887,00000000-0000-0000-0000-000000090459,AGENT,2200.9300668986066,746.3996420139563,PIT
315974022.39869887,00000000-0000-0000-0000-000000090451,OTHERS,2229.1585161363523,769.5925669758917,PIT
315974022.39869887,00000000-0000-0000-0000-000000090447,OTHERS,2210.6969975950446,754.7647058378841,PIT
315974022.39869887,00000000-0000-0000-0000-000000090436,OTHERS,2230.1149444012294,760.3022234805005,PIT
315974022.49782073,00000000-0000-0000-0000-000000000000,AV,2189.6777270564626,729.5174661175616,PIT
315974022.49782073,00000000-0000-0000-0000-000000090373,OTHERS,2217.6142046421687,759.8657187615753,PIT
315974022.49782073,00000000-0000-0000-0000-000000090403,OTHERS,2186.434796974719,731.551874401203,PIT
315974022.49782073,00000000-0000-0000-0000-000000090430,OTHERS,2191.6279239169307,727.5440775606714,PIT
315974022.49782073,00000000-0000-0000-0000-000000088427,OTHERS,2184.0319428619077,724.5222978967822,PIT
315974022.49782073,00000000-0000-0000-0000-000000090464,OTHERS,2280.039660239388,805.1105345712981,PIT
315974022.49782073,00000000-0000-0000-0000-000000090471,OTHERS,2158.4936944487304,810.8758260697857,PIT
315974022.49782073,00000000-0000-0000-0000-000000090459,AGENT,2201.482994470664,746.2985064308517,PIT
315974022.49782073,00000000-0000-0000-0000-000000090451,OTHERS,2229.485578039257,769.8903493171451,PIT
315974022.49782073,00000000-0000-0000-0000-000000090447,OTHERS,2210.711777062575,754.7724356759314,PIT
315974022.49782073,00000000-0000-0000-0000-000000090436,OTHERS,2231.027566636807,761.1237681852928,PIT
315974022.59878933,00000000-0000-0000-0000-000000000000,AV,2189.677704406102,729.5174028281267,PIT
315974022.59878933,00000000-0000-0000-0000-000000090373,OTHERS,2217.639413139788,759.9473541602775,PIT
315974022.59878933,00000000-0000-0000-0000-000000090403,OTHERS,2186.216797005929,731.3742018793064,PIT
