TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315979951.32247937,00000000-0000-0000-0000-000000000000,AV,3389.2322793538087,1817.3536226529552,PIT
315979951.32247937,00000000-0000-0000-0000-000000109103,OTHERS,3371.5259480218792,1801.5077230890784,PIT
315979951.32247937,00000000-0000-0000-0000-000000109843,AGENT,3428.572847330249,1849.9492593312411,PIT
315979951.32247937,00000000-0000-0000-0000-000000110094,OTHERS,3475.6961187198667,1893.2746666322628,PIT
315979951.32247937,00000000-0000-0000-0000-000000109551,OTHERS,3450.643214571976,1874.00892158664,PIT
315979951.32247937,00000000-0000-0000-0000-000000110092,OTHERS,3431.7940194445127,1885.5864791958325,PIT
315979951.32247937,00000000-0000-0000-0000-000000110079,OTHERS,3413.641805783116,1847.6832691351456,PIT
315979951.32247937,00000000-0000-0000-0000-000000110054,OTHERS,3326.8321095735305,1767.2307074547327,PIT
315979951.42704093,00000000-0000-0000-0000-000000000000,AV,3390.058427502326,1818.1253220398667,PIT
315979951.42704093,00000000-0000-0000-0000-000000109103,OTHERS,3372.365075011907,1802.2843140071232,PIT
315979951.42704093,00000000-0000-0000-0000-000000110054,OTHERS,3325.539383489527,1765.9266669589595,PIT
315979951.42704093,00000000-0000-0000-0000-000000109843,AGENT,3429.6910480317574,1851.0223380449065,PIT
315979951.42704093,00000000-0000-0000-0000-000000110094,OTHERS,3476.344291451249,1894.4743265653567,PIT
315979951.42704093,00000000-0000-0000-0000-000000109551,OTHERS,3451.5883418321905,1874.936850219109,PIT
315979951.42704093,00000000-0000-0000-0000-000000110092,OTHERS,3431.88019025704,1885.6993943397558,PIT
315979951.42704093,00000000-0000-0000-0000-000000110079,OTHERS,3412.9314398972606,1847.2002621793888,PIT
315979951.52644527,00000000-0000-0000-0000-000000000000,AV,3390.8375020700523,1818.8619546977661,PIT
315979951.52644527,00000000-0000-0000-0000-000000109103,OTHERS,3373.1728493299292,1803.0447505031145,PIT
315979951.52644527,00000000-0000-0000-0000-000000110079,OTHERS,3412.119409070955,1846.332571461704,PIT
315979951.52644527,00000000-0000-0000-0000-000000110054,OTHERS,3324.3761285080072,1765.0050168946696,PIT
315979951.52644527,00000000-0000-0000-0000-000000110093,OTHERS,3439.070263989508,1853.481907959513,PIT
315979951.52644527,00000000-0000-0000-0000-000000109843,AGENT,3430.839519160597,1851.8743269180065,PIT
315979951.52644527,00000000-0000-0000-0000-000000110094,OTHERS,3477.512526906641,1894.9877617889792,PIT
315979951.52644527,00000000-0000-0000-0000-000000109551,OTHERS,3452.49831608103,1875.7335974586533,PIT
315979951.52644527,00000000-0000-0000-0000-000000110092,OTHERS,3431.788540370379,1885.716079505599,PIT
315979951.62588084,00000000-0000-0000-0000-000000000000,AV,3391.693243929833,1819.6703292283787,PIT
315979951.62588084,00000000-0000-0000-0000-000000109103,OTHERS,3374.065888692449,1803.8442196658127,PIT
315979951.62588084,00000000-0000-0000-0000-000000110079,OTHERS,3411.0756285147468,1845.4042068641745,PIT
315979951.62588084,00000000-0000-0000-0000-000000110054,OTHERS,3323.3358082378522,1763.842028205458,PIT
