TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315974289.13930154,00000000-0000-0000-0000-000000000000,AV,724.3298815874026,2747.784022349958,MIA
315974289.13930154,00000000-0000-0000-0000-000000082724,OTHERS,730.8499539652727,2743.7354091606444,MIA
315974289.13930154,00000000-0000-0000-0000-000000082826,OTHERS,726.6862003471273,2765.5823324661133,MIA
315974289.13930154,00000000-0000-0000-0000-000000082934,OTHERS,735.3632030450809,2825.9297012729803,MIA
315974289.13930154,00000000-0000-0000-0000-000000082960,AGENT,723.1233594672403,2783.9365920163555,MIA
315974289.13930154,00000000-0000-0000-0000-000000083077,OTHERS,737.8755723835243,2732.846210505077,MIA
315974289.13930154,00000000-0000-0000-0000-000000083083,OTHERS,716.6484957290712,2740.0225436747323,MIA
315974289.13930154,00000000-0000-0000-0000-000000083059,OTHERS,706.7810639519494,2737.255826812261,MIA
315974289.13930154,00000000-0000-0000-0000-000000083108,OTHERS,681.2597506477551,2726.993738454784,MIA
315974289.13930154,00000000-0000-0000-0000-000000083126,OTHERS,735.9675867384523,2698.182418611132,MIA
315974289.13930154,00000000-0000-0000-0000-000000083085,OTHERS,741.2321719752048,2701.112512906172,MIA
315974289.13930154,00000000-0000-0000-0000-000000083076,OTHERS,740.3281112534021,2691.917534879109,MIA
315974289.13930154,00000000-0000-0000-0000-000000083113,OTHERS,707.2069048135324,2736.8395657717715,MIA
315974289.13930154,00000000-0000-0000-0000-000000083105,OTHERS,736.2163057526552,2803.755651165642,MIA
315974289.13930154,00000000-0000-0000-0000-000000082351,OTHERS,727.8545086022017,2751.691538660481,MIA
315974289.13930154,00000000-0000-0000-0000-000000083084,OTHERS,734.2523943065943,2746.0231464082945,MIA
315974289.13930154,00000000-0000-0000-0000-000000083035,OTHERS,732.8377811773744,2792.9089489111407,MIA
315974289.13930154,00000000-0000-0000-0000-000000083093,OTHERS,694.0807392235312,2726.693419577458,MIA
315974289.13930154,00000000-0000-0000-0000-000000083127,OTHERS,737.4027300643883,2682.953399727844,MIA
315974289.13930154,00000000-0000-0000-0000-000000083069,OTHERS,726.372010308055,2792.5290376334833,MIA
315974289.13930154,00000000-0000-0000-0000-000000083124,OTHERS,667.4769063521695,2729.94258728465,MIA
315974289.13930154,00000000-0000-0000-0000-000000083103,OTHERS,713.972923738773,2773.6222698247657,MIA
315974289.13930154,00000000-0000-0000-0000-000000083121,OTHERS,672.3872857465609,2726.056844124504,MIA
315974289.13930154,00000000-0000-0000-0000-000000083096,OTHERS,720.9435583114963,2722.5903820122344,MIA
315974289.13930154,00000000-0000-0000-0000-000000083081,OTHERS,737.9941227520798,2748.9283342768126,MIA
315974289.13930154,00000000-0000-0000-0000-000000083028,OTHERS,719.2905923700235,2731.054609217701,MIA
315974289.13930154,00000000-0000-0000-0000-000000083057,OTHERS,733.7978335075978,2772.0413827172492,MIA
315974289.13930154,00000000-0000-0000-0000-000000083073,OTHERS,701.4135825830482,2727.180449162313,MIA
315974289.13930154,00000000-0000-0000-0000-000000083062,OTHERS,758.485227790006,2729.0808863353673,MIA
315974289.2379658,00000000-0000-0000-0000-000000000000,AV,724.3741754087721,2746.843094855948,MIA
315974289.2379658,00000000-0000-0000-0000-000000082724,OTHERS,730.8042356603563,2743.622873605839,MIA
315974289.2379658,00000000-0000-0000-0000-000000082826,OTHERS,726.6981034724101,2764.2362021624485,MIA
315974289.2379658,00000000-0000-0000-0000-000000082934,OTHERS,735.3632030450809,2825.9297012729803,MIA
315974289.2379658,00000000-0000-0000-0000-000000083113,OTHERS,707.3525196170567,2736.4653568566923,MIA
315974289.2379658,00000000-0000-0000-0000-000000083108,OTHERS,683.962158236568,2726.529947896161,MIA
315974289.2379658,00000000-0000-0000-0000-000000083126,OTHERS,736.0089312867508,2699.626011688984,MIA
315974289.2379658,00000000-0000-0000-0000-000000083119,OTHERS,719.1723154185279,2743.743185288415,MIA
315974289.2379658,00000000-0000-0000-0000-000000083093,OTHERS,694.095003594718,2726.706146425989,MIA
315974289.2379658,00000000-0000-0000-0000-000000083127,OTHERS,737.2852386177518,2684.410968652961,MIA
315974289.2379658,00000000-0000-0000-0000-000000083069,OTHERS,726.4661011867706,2791.0509510045704,MIA
315974289.2379658,00000000-0000-0000-0000-000000083124,OTHERS,668.6231712431025,2730.040783743404,MIA
