TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315971724.9727496,00000000-0000-0000-0000-000000000000,AV,2599.832529708503,1204.8856084321847,PIT
315971724.9727496,00000000-0000-0000-0000-000000036939,OTHERS,2583.174421811347,1193.5072156280842,PIT
315971724.9727496,00000000-0000-0000-0000-000000037061,OTHERS,2577.012262855726,1204.657956850326,PIT
315971724.9727496,00000000-0000-0000-0000-000000037159,OTHERS,2619.072763058768,1230.0288206445098,PIT
315971724.9727496,00000000-0000-0000-0000-000000037342,OTHERS,2595.1668535685985,1208.966037575199,PIT
315971724.9727496,00000000-0000-0000-0000-000000037254,AGENT,2612.007926804109,1215.6058563959316,PIT
315971724.9727496,00000000-0000-0000-0000-000000037276,OTHERS,2605.886018604173,1206.3912600651645,PIT
315971724.9727496,00000000-0000-0000-0000-000000037291,OTHERS,2576.286163247022,1179.4801847811498,PIT
315971724.9727496,00000000-0000-0000-0000-000000037309,OTHERS,2564.6390671839945,1213.3188567877992,PIT
315971724.9727496,00000000-0000-0000-0000-000000037326,OTHERS,2599.022246922706,1212.4189382571715,PIT
315971724.9727496,00000000-0000-0000-0000-000000037365,OTHERS,2558.679396586317,1173.969950210796,PIT
315971724.9727496,00000000-0000-0000-0000-000000037387,OTHERS,2575.654703700837,1199.6531231984372,PIT
315971724.9727496,00000000-0000-0000-0000-000000037366,OTHERS,2629.9373967000383,1235.6143891870736,PIT
315971724.9727496,00000000-0000-0000-0000-000000037389,OTHERS,2545.9059361081754,1156.6125037736442,PIT
315971724.9727496,00000000-0000-0000-0000-000000037385,OTHERS,2572.170412971204,1188.1786014682154,PIT
315971724.9727496,00000000-0000-0000-0000-000000037344,OTHERS,2568.903475171216,1179.9695608651245,PIT
315971724.9727496,00000000-0000-0000-0000-000000037379,OTHERS,2560.964575587141,1165.5783087993445,PIT
315971724.9727496,00000000-0000-0000-0000-000000037263,OTHERS,2614.2454761754066,1226.2451045762634,PIT
315971724.9727496,00000000-0000-0000-0000-000000037368,OTHERS,2627.510564564609,1234.3104838590034,PIT
315971724.9727496,00000000-0000-0000-0000-000000037375,OTHERS,2593.503661332196,1187.3801175604115,PIT
315971725.06955504,00000000-0000-0000-0000-000000000000,AV,2599.2988093617564,1204.381742144436,PIT
315971725.06955504,00000000-0000-0000-0000-000000036939,OTHERS,2582.8539127599183,1193.220209584673,PIT
315971725.06955504,00000000-0000-0000-0000-000000037159,OTHERS,2619.126214644901,1230.0674347658355,PIT
315971725.06955504,00000000-0000-0000-0000-000000037342,OTHERS,2595.177346701368,1208.990401977709,PIT
315971725.06955504,00000000-0000-0000-0000-000000037254,AGENT,2611.4288196189427,1215.033310567562,PIT
315971725.06955504,00000000-0000-0000-0000-000000037276,OTHERS,2605.918878307945,1206.372110004792,PIT
315971725.06955504,00000000-0000-0000-0000-000000037291,OTHERS,2576.3988168336955,1179.478425094233,PIT
315971725.06955504,00000000-0000-0000-0000-000000037309,OTHERS,2564.3868545860914,1213.592321586661,PIT
315971725.06955504,00000000-0000-0000-0000-000000037326,OTHERS,2598.9757778868984,1212.3646890331677,PIT
315971725.06955504,00000000-0000-0000-0000-000000037365,OTHERS,2558.753745425929,1174.0908151793606,PIT
315971725.06955504,00000000-0000-0000-0000-000000037366,OTHERS,2629.244124364831,1234.7926221765954,PIT
315971725.06955504,00000000-0000-0000-0000-000000037375,OTHERS,2593.482771909709,1187.370581043586,PIT
315971725.06955504,00000000-0000-0000-0000-000000037061,OTHERS,2577.0671145211504,1204.6840757754055,PIT
315971725.06955504,00000000-0000-0000-0000-000000037387,OTHERS,2575.499118000693,1199.7808493170164,PIT
315971725.06955504,00000000-0000-0000-0000-000000037263,OTHERS,2614.1996461396034,1226.2481152421108,PIT
315971725.06955504,00000000-0000-0000-0000-000000037368,OTHERS,2626.88101054975,1233.7281073861175,PIT
315971725.06955504,00000000-0000-0000-0000-000000037389,OTHERS,2546.244882923531,1157.1391779090748,PIT
315971725.06955504,00000000-0000-0000-0000-000000037385,OTHERS,2572.205106863857,1188.0249300763408,PIT
315971725.06955504,00000000-0000-0000-0000-000000037344,OTHERS,2568.8036409137367,1179.8437689744674,PIT
315971725.06955504,00000000-0000-0000-0000-000000037379,OTHERS,2560.918188533385,1165.4771999672155,PIT
